Facades,Habitable Surface,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Type,Furnished,Terrace,Terrace Surface,Garden Exists,State of Building,Living Surface,EPC,Consumption Per m2,ANTWERPEN,BRUSSEL,HENEGOUWEN,LIMBURG,LUIK,LUXEMBURG,NAMEN,OOST-VLAANDEREN,VLAAMS-BRABANT,WAALS-BRABANT,WEST-VLAANDEREN
2.0,90.0,2.0,1.0,1.0,4.0,3.0,0,0,12.321428571428571,0,6.0,45.0,4.0,153.0,0,1,0,0,0,0,0,0,0,0,0
2.0,50.0,1.0,1.0,1.0,3.0,1.0,0,1,4.0,0,6.0,23.0,4.0,228.14285714285717,0,1,0,0,0,0,0,0,0,0,0
4.0,104.0,2.0,1.0,1.0,4.0,1.0,0,1,18.0,0,6.0,41.0,6.5,137.57142857142858,0,0,0,0,0,0,0,0,1,0,0
2.0,83.0,2.0,1.0,1.0,4.0,3.0,0,1,25.0,1,6.0,31.728571428571428,5.0,144.0,0,1,0,0,0,0,0,0,0,0,0
4.0,89.0,2.0,1.0,2.0,5.0,1.0,0,1,11.0,0,6.0,37.0,7.0,125.29629629629628,0,0,1,0,0,0,0,0,0,0,0
2.0,119.0,2.0,1.0,1.0,4.0,1.0,0,1,6.0,0,6.0,52.0,7.0,74.05555555555556,0,0,0,0,0,0,1,0,0,0,0
3.0,116.0,2.0,1.0,2.0,5.0,1.0,0,0,17.214285714285715,0,4.0,41.0,6.0,198.0,1,0,0,0,0,0,0,0,0,0,0
4.0,104.0,2.0,1.0,2.0,5.0,1.0,0,1,9.0,0,6.0,41.0,7.0,108.0,0,0,1,0,0,0,0,0,0,0,0
2.0,97.0,2.0,1.0,1.0,4.0,1.0,0,1,14.0,0,6.0,32.0,6.0,91.0,0,0,1,0,0,0,0,0,0,0,0
2.0,90.0,2.0,1.0,1.0,4.0,1.0,0,1,4.0,0,6.0,30.041666666666668,6.0,162.0,0,0,0,0,0,0,0,1,0,0,0
3.0,158.0,3.0,2.0,1.0,5.0,1.0,0,0,25.232558139534884,0,4.0,43.285714285714285,6.0,183.0,1,0,0,0,0,0,0,0,0,0,0
2.0,104.0,2.0,1.0,1.0,4.0,3.0,0,1,10.0,0,4.0,54.0,6.0,181.42857142857144,0,0,0,1,0,0,0,0,0,0,0
2.0,145.0,3.0,2.0,2.0,7.0,2.0,0,1,3.0,0,3.0,68.0,5.0,100.0,0,1,0,0,0,0,0,0,0,0,0
3.0,94.0,2.0,1.0,1.0,4.0,1.0,0,1,34.0,0,6.0,39.0,8.0,44.0,0,0,0,0,1,0,0,0,0,0,0
2.0,68.0,1.0,1.0,1.0,3.0,3.0,0,1,5.0,0,6.0,29.0,6.0,95.0,0,1,0,0,0,0,0,0,0,0,0
3.0,102.0,2.0,1.0,1.0,2.0,1.0,0,1,12.0,0,6.0,36.388888888888886,6.5,137.57142857142858,0,0,0,0,0,0,0,0,1,0,0
3.0,100.0,2.0,1.0,1.0,4.0,0.0,0,1,8.0,0,6.0,34.0,6.0,100.0,0,0,0,0,1,0,0,0,0,0,0
2.0,66.0,1.0,1.0,1.0,3.0,1.0,0,1,7.0,0,6.0,30.13636363636364,7.0,85.0,0,0,0,0,0,0,1,0,0,0,0
3.0,97.0,2.0,1.0,1.0,3.0,1.0,0,1,5.0,0,6.0,31.728571428571428,5.0,308.3172631578948,0,1,0,0,0,0,0,0,0,0,0
2.0,64.0,1.0,1.0,1.0,3.0,1.0,0,1,15.0,0,4.0,25.0,5.5,202.42307692307693,0,0,0,0,0,0,0,0,0,0,1
2.0,100.0,2.0,1.0,1.0,4.0,1.0,0,1,16.0,0,4.0,31.9,6.0,148.16,0,0,0,0,0,0,0,0,0,0,1
2.0,62.0,1.0,1.0,1.0,3.0,3.0,0,1,8.824324324324325,0,6.0,29.1,7.0,30.0,0,1,0,0,0,0,0,0,0,0,0
3.0,96.0,2.0,1.0,1.0,2.0,2.0,0,1,6.0,0,6.0,36.0,6.0,820.8108108108108,0,0,0,0,1,0,0,0,0,0,0
2.0,80.0,2.0,1.0,1.0,4.0,3.0,0,1,4.0,0,6.0,26.0,5.0,230.0,0,0,0,0,0,0,0,0,1,0,0
2.0,57.0,0.0,1.0,1.0,1.0,3.0,0,1,9.0,0,6.0,36.0,6.0,95.0,0,1,0,0,0,0,0,0,0,0,0
4.0,131.0,3.0,1.0,1.0,4.0,3.0,0,1,26.0,0,6.0,35.25,7.0,151.5,0,0,0,0,0,0,0,0,1,0,0
2.0,143.0,2.0,1.0,1.0,3.0,1.0,0,1,188.0,0,4.0,34.25,5.0,276.0,0,0,0,0,0,0,0,1,0,0,0
2.0,91.0,2.0,1.0,1.0,4.0,1.0,0,0,12.321428571428571,0,4.0,35.0,5.0,147.0,0,1,0,0,0,0,0,0,0,0,0
3.0,102.0,2.0,1.0,1.0,3.0,1.0,0,1,9.0,0,6.0,31.728571428571428,5.0,308.3172631578948,0,1,0,0,0,0,0,0,0,0,0
2.0,39.0,1.0,1.0,1.0,3.0,1.0,0,0,14.772727272727272,0,4.0,31.9,6.0,148.16,0,0,0,0,0,0,0,0,0,0,1
3.0,180.0,3.0,2.0,2.0,7.0,3.0,0,1,50.0,1,6.0,54.0,4.0,160.0,0,1,0,0,0,0,0,0,0,0,0
2.0,88.0,2.0,1.0,1.0,4.0,3.0,0,1,8.0,0,6.0,28.0,4.0,158.0,0,1,0,0,0,0,0,0,0,0,0
2.0,91.0,2.0,1.0,1.0,3.0,1.0,0,1,12.0,0,6.0,37.44444444444444,6.0,138.92592592592592,1,0,0,0,0,0,0,0,0,0,0
2.0,83.0,2.0,1.0,1.0,2.0,1.0,0,1,10.0,0,4.0,54.0,6.0,181.42857142857144,0,0,0,1,0,0,0,0,0,0,0
2.0,47.0,1.0,1.0,1.0,1.0,1.0,0,1,12.0,0,6.0,29.25,4.0,257.0,0,0,0,0,0,0,1,0,0,0,0
2.0,84.0,2.0,1.0,1.0,4.0,1.0,0,1,10.0,0,6.0,27.0,6.0,86.0,0,0,0,0,0,0,1,0,0,0,0
2.0,100.0,2.0,1.0,1.0,4.0,1.0,0,1,17.0,0,5.0,40.0,6.0,166.0,1,0,0,0,0,0,0,0,0,0,0
3.0,131.0,3.0,2.0,2.0,5.0,3.0,0,1,18.0,0,6.0,45.0,6.0,120.33333333333331,0,0,0,0,0,0,0,0,1,0,0
2.0,60.0,1.0,1.0,1.0,2.0,1.0,0,1,10.0,0,4.0,28.125,7.0,148.23529411764707,0,0,1,0,0,0,0,0,0,0,0
2.0,86.0,2.0,1.0,1.0,4.0,1.0,0,0,8.824324324324325,0,3.0,29.1,4.0,184.0,0,1,0,0,0,0,0,0,0,0,0
3.0,91.0,2.0,1.0,1.0,4.0,1.0,0,1,18.0,0,4.0,30.73913043478261,7.0,90.86096774193548,0,0,0,0,0,0,0,1,0,0,0
2.0,56.0,1.0,1.0,1.0,3.0,2.0,0,0,12.142857142857142,0,6.0,30.041666666666668,4.0,396.0,0,0,0,0,0,0,0,1,0,0,0
4.0,93.0,2.0,1.0,1.0,3.0,3.0,0,1,8.0,0,4.0,31.728571428571428,5.0,308.3172631578948,0,1,0,0,0,0,0,0,0,0,0
3.0,57.0,1.0,1.0,1.0,3.0,3.0,0,1,10.0,0,6.0,36.0,5.0,308.3172631578948,0,1,0,0,0,0,0,0,0,0,0
4.0,109.0,2.0,1.0,2.0,5.0,3.0,0,1,22.0,0,6.0,38.0,6.0,93.0,0,0,0,0,0,0,0,0,0,1,0
2.0,116.0,2.0,1.0,2.0,5.0,3.0,0,1,13.0,0,6.0,47.0,6.0,95.0,0,1,0,0,0,0,0,0,0,0,0
2.0,100.0,2.0,1.0,1.0,3.0,3.0,0,1,12.321428571428571,0,6.0,31.728571428571428,3.0,262.0,0,1,0,0,0,0,0,0,0,0,0
2.0,63.0,1.0,1.0,1.0,1.0,1.0,0,1,12.0,0,6.0,30.13636363636364,7.0,80.71428571428571,0,0,0,0,0,0,1,0,0,0,0
4.0,109.0,2.0,1.0,1.0,2.0,3.0,0,1,19.0,1,6.0,35.61904761904762,7.0,76.0,0,0,0,0,0,0,0,0,0,1,0
2.0,57.0,1.0,1.0,1.0,3.0,1.0,0,1,16.0,0,4.0,31.9,6.0,148.16,0,0,0,0,0,0,0,0,0,0,1
4.0,151.6153846153846,3.0,2.0,2.0,7.0,3.0,0,0,29.7,0,4.0,67.0,7.0,30.0,1,0,0,0,0,0,0,0,0,0,0
4.0,72.0,1.0,1.0,1.0,2.0,1.0,0,1,7.0,0,6.0,27.0,7.0,125.29629629629628,0,0,1,0,0,0,0,0,0,0,0
3.0,95.0,2.0,1.0,1.0,4.0,1.0,0,1,8.0,0,6.0,36.0,6.0,144.0,1,0,0,0,0,0,0,0,0,0,0
4.0,105.0,3.0,1.0,1.0,5.0,0.0,0,1,18.0,0,6.0,40.0,7.0,820.8108108108108,0,0,0,0,1,0,0,0,0,0,0
2.0,120.0,2.0,1.0,2.0,5.0,2.0,0,1,13.246376811594205,0,4.0,41.0,5.0,208.0,1,0,0,0,0,0,0,0,0,0,0
3.0,360.0,3.0,2.0,2.0,7.0,3.0,0,1,40.0,0,6.0,125.0,6.0,178.0,0,0,0,0,0,0,0,0,0,0,1
3.0,156.0,3.0,2.0,2.0,7.0,3.0,0,1,15.0,0,6.0,38.888888888888886,4.0,187.0,0,1,0,0,0,0,0,0,0,0,0
2.0,95.0,2.0,1.0,1.0,2.0,1.0,0,1,28.0,0,4.0,31.9,6.0,148.16,0,0,0,0,0,0,0,0,0,0,1
3.0,100.0,2.0,1.0,1.0,4.0,3.0,0,1,8.0,0,6.0,34.0,7.0,77.64,0,0,0,0,0,1,0,0,0,0,0
2.0,135.0,4.0,2.0,2.0,8.0,3.0,0,1,60.0,0,6.0,38.0,6.0,1155.4354054054054,0,1,0,0,0,0,0,0,0,0,0
3.0,104.0,2.0,1.0,1.0,4.0,3.0,0,0,15.428571428571429,0,6.0,20.0,6.0,156.2,0,0,0,1,0,0,0,0,0,0,0
4.0,59.0,1.0,1.0,1.0,2.0,1.0,0,0,8.454545454545455,0,4.0,27.0,6.0,148.23529411764707,0,0,1,0,0,0,0,0,0,0,0
2.0,146.0,3.0,2.0,2.0,7.0,1.0,0,0,12.142857142857142,0,4.0,30.041666666666668,4.0,311.0,0,0,0,0,0,0,0,1,0,0,0
2.0,98.0,2.0,1.0,2.0,5.0,3.0,0,1,10.0,0,6.0,35.0,6.0,70.0,0,1,0,0,0,0,0,0,0,0,0
4.0,63.0,1.0,1.0,1.0,2.0,1.0,0,1,7.0,0,6.0,30.0,7.0,125.29629629629628,0,0,1,0,0,0,0,0,0,0,0
2.0,89.0,2.0,1.0,2.0,5.0,3.0,0,1,8.0,0,6.0,36.0,6.0,62.0,0,1,0,0,0,0,0,0,0,0,0
3.0,98.0,2.0,1.0,1.0,4.0,1.0,0,1,8.0,0,4.0,18.0,7.0,90.86096774193548,0,0,0,0,0,0,0,1,0,0,0
2.0,75.0,1.0,1.0,1.0,3.0,3.0,0,1,8.0,0,6.0,37.0,6.0,51.0,0,1,0,0,0,0,0,0,0,0,0
3.0,115.0,2.0,1.0,1.0,3.0,1.0,0,0,12.142857142857142,0,4.0,45.0,5.0,203.0,0,0,0,0,0,0,0,1,0,0,0
2.0,65.0,1.0,1.0,1.0,3.0,3.0,0,0,13.246376811594205,0,4.0,34.03125,7.0,195.86338028169013,1,0,0,0,0,0,0,0,0,0,0
2.0,81.0,2.0,1.0,1.0,4.0,2.0,0,1,3.0,0,6.0,28.0,7.0,98.0,1,0,0,0,0,0,0,0,0,0,0
2.0,41.0,1.0,1.0,1.0,2.0,0.0,0,0,9.61111111111111,0,2.0,25.0,1.0,530.0,0,1,0,0,0,0,0,0,0,0,0
2.0,87.0,2.0,1.0,2.0,5.0,2.0,0,1,12.142857142857142,0,4.0,30.041666666666668,6.0,176.0,0,0,0,0,0,0,0,1,0,0,0
4.0,90.0,2.0,1.0,2.0,5.0,3.0,0,0,29.7,0,4.0,67.0,5.0,212.0,1,0,0,0,0,0,0,0,0,0,0
2.0,104.0,3.0,1.0,1.0,5.0,1.0,0,1,91.0,0,6.0,32.0,7.0,115.65333333333334,1,0,0,0,0,0,0,0,0,0,0
2.0,100.0,2.0,1.0,1.0,4.0,2.0,0,0,12.321428571428571,0,4.0,31.728571428571428,4.0,207.0,0,1,0,0,0,0,0,0,0,0,0
2.0,80.0,1.0,1.0,2.0,4.0,1.0,0,1,10.0,0,4.0,20.0,6.0,156.2,0,0,0,1,0,0,0,0,0,0,0
2.0,65.0,1.0,1.0,1.0,3.0,1.0,0,0,8.454545454545455,0,5.0,40.0,6.0,141.0,0,0,1,0,0,0,0,0,0,0,0
2.0,60.0,1.0,1.0,1.0,3.0,1.0,0,1,7.0,0,4.0,16.0,7.0,95.0,0,0,0,1,0,0,0,0,0,0,0
4.0,92.0,2.0,1.0,1.0,4.0,1.0,0,1,8.0,0,6.0,35.0,7.0,80.0,0,0,1,0,0,0,0,0,0,0,0
2.0,90.0,2.0,1.0,1.0,3.0,1.0,0,1,20.0,0,6.0,37.44444444444444,6.0,138.92592592592592,1,0,0,0,0,0,0,0,0,0,0
2.0,103.0,2.0,1.0,2.0,3.0,3.0,0,1,7.0,0,6.0,38.888888888888886,6.0,1155.4354054054054,0,1,0,0,0,0,0,0,0,0,0
2.0,103.0,2.0,1.0,2.0,5.0,3.0,0,1,21.0,0,6.0,30.0,7.0,90.86096774193548,0,0,0,0,0,0,0,1,0,0,0
2.0,75.0,2.0,1.0,1.0,4.0,1.0,0,1,13.246376811594205,0,4.0,34.03125,6.0,152.0,1,0,0,0,0,0,0,0,0,0,0
2.0,114.0,2.0,1.0,1.0,4.0,3.0,0,1,16.0,0,6.0,57.0,7.0,115.65333333333334,1,0,0,0,0,0,0,0,0,0,0
2.0,68.0,1.0,1.0,1.0,3.0,1.0,0,0,8.454545454545455,0,4.0,28.125,6.0,115.0,0,0,1,0,0,0,0,0,0,0,0
2.0,119.0,2.0,1.5,1.0,3.0,1.0,0,1,6.0,0,6.0,52.0,7.0,74.05555555555556,0,0,0,0,0,0,1,0,0,0,0
2.0,84.0,2.0,1.0,1.0,3.0,1.0,0,1,14.0,0,6.0,34.03125,6.0,195.86338028169013,1,0,0,0,0,0,0,0,0,0,0
2.0,93.88888888888889,2.0,1.0,1.0,3.0,1.0,0,1,19.0,0,4.0,31.9,6.0,148.16,0,0,0,0,0,0,0,0,0,0,1
4.0,110.0,3.0,1.0,1.0,3.0,1.0,0,1,5.0,0,4.0,30.041666666666668,6.0,162.0,0,0,0,0,0,0,0,1,0,0,0
2.0,57.0,1.0,1.0,1.0,3.0,2.0,0,1,13.0,0,4.0,20.0,6.0,181.0,1,0,0,0,0,0,0,0,0,0,0
3.0,85.0,2.0,1.0,1.0,2.0,1.0,0,1,13.0,0,6.0,34.0,6.0,820.8108108108108,0,0,0,0,1,0,0,0,0,0,0
4.0,104.0,2.0,2.0,2.0,4.0,3.0,0,1,13.0,0,6.0,35.91489361702128,6.0,144.38877192982457,0,1,0,0,0,0,0,0,0,0,0
2.0,87.0,2.0,1.0,1.0,4.0,1.0,0,1,8.0,0,4.0,32.0,6.0,89.0,0,1,0,0,0,0,0,0,0,0,0
3.0,188.0,3.0,1.0,2.0,4.0,3.0,0,0,22.17391304347826,0,6.0,19.0,1.0,604.0,0,1,0,0,0,0,0,0,0,0,0
3.0,100.0,2.0,2.0,2.0,6.0,1.0,0,0,24.2,0,4.0,34.2,7.0,85.0,0,0,0,0,0,0,0,0,0,0,1
3.0,125.0,3.0,1.0,1.0,4.0,1.0,0,1,16.0,0,6.0,36.388888888888886,6.5,137.57142857142858,0,0,0,0,0,0,0,0,1,0,0
2.0,60.0,1.0,1.0,1.0,2.0,3.0,1,1,15.0,0,5.0,31.728571428571428,6.0,74.0,0,1,0,0,0,0,0,0,0,0,0
2.0,127.0,3.0,1.0,1.0,4.0,1.0,0,0,6.294117647058823,1,4.0,20.0,4.0,303.0,1,0,0,0,0,0,0,0,0,0,0
2.0,110.0,2.0,1.0,1.0,4.0,3.0,1,1,10.0,0,6.0,54.0,6.0,141.42857142857142,0,0,0,0,0,0,0,1,0,0,0
2.0,27.0,1.0,1.0,1.0,3.0,1.0,0,0,9.956521739130435,0,4.0,30.75,5.0,228.0,0,0,0,0,0,0,0,0,1,0,0
2.0,78.0,2.0,1.0,2.0,5.0,1.0,0,1,19.0,0,4.0,34.0,5.0,16075.0,0,0,0,0,1,0,0,0,0,0,0
2.0,55.0,1.0,1.0,1.0,1.0,2.0,0,1,13.0,0,6.0,34.666666666666664,7.0,83.0,0,0,0,0,0,1,0,0,0,0,0
2.0,80.0,2.0,1.0,1.0,4.0,3.0,1,0,17.214285714285715,1,6.0,37.44444444444444,6.0,138.92592592592592,1,0,0,0,0,0,0,0,0,0,0
4.0,95.0,2.0,1.0,2.0,5.0,1.0,0,1,9.0,0,6.0,40.0,6.0,89.625,0,0,0,0,0,0,0,0,0,1,0
4.0,100.0,2.0,1.0,1.0,4.0,3.0,0,1,9.0,0,6.0,25.0,7.0,125.29629629629628,0,0,1,0,0,0,0,0,0,0,0
2.0,123.0,3.0,1.0,2.0,6.0,3.0,0,1,8.0,0,4.0,34.0,5.0,116.0,0,1,0,0,0,0,0,0,0,0,0
2.0,106.0,2.0,2.0,2.0,4.0,3.0,0,1,14.0,0,6.0,46.38095238095238,7.0,30.0,0,1,0,0,0,0,0,0,0,0,0
2.0,92.0,2.0,1.0,2.0,5.0,3.0,0,1,12.0,0,6.0,35.0,6.0,77.0,0,1,0,0,0,0,0,0,0,0,0
2.0,165.0,3.0,1.0,1.0,5.0,3.0,0,0,29.0,0,4.0,50.0,6.0,148.0,0,0,0,0,0,0,0,1,0,0,0
2.0,110.0,2.0,1.0,1.0,3.0,1.0,0,0,5.0,0,3.0,26.0,3.0,489.0,0,0,0,0,0,0,0,0,0,0,1
2.0,88.0,2.0,1.0,1.0,4.0,0.0,0,1,6.0,0,6.0,34.666666666666664,8.0,24.0,0,0,0,0,0,1,0,0,0,0,0
2.0,64.0,1.0,1.0,1.0,1.0,1.0,0,1,5.0,0,6.0,37.44444444444444,6.0,138.92592592592592,1,0,0,0,0,0,0,0,0,0,0
2.0,35.0,1.0,1.0,1.0,3.0,1.0,0,0,12.142857142857142,0,4.0,30.041666666666668,5.0,162.0,0,0,0,0,0,0,0,1,0,0,0
2.0,67.0,1.0,1.0,1.0,3.0,3.0,0,1,2.0,0,5.0,25.0,4.0,153.0,0,1,0,0,0,0,0,0,0,0,0
2.0,173.0,3.0,2.0,3.0,8.0,1.0,0,0,23.0,0,6.0,41.0,5.0,78.66666666666667,0,1,0,0,0,0,0,0,0,0,0
2.0,84.0,2.0,1.0,1.0,2.0,3.0,0,1,14.0,0,6.0,30.75,6.0,185.9833333333333,0,0,0,0,0,0,0,0,1,0,0
2.0,130.0,2.0,2.0,2.0,6.0,1.0,0,1,20.0,0,6.0,38.888888888888886,4.0,204.0,0,1,0,0,0,0,0,0,0,0,0
3.0,100.0,2.0,1.0,2.0,5.0,1.0,0,0,14.6,0,6.0,35.0,7.0,74.05555555555556,0,0,0,0,0,0,1,0,0,0,0
3.0,74.0,1.0,1.0,1.0,1.0,1.0,0,1,7.0,0,6.0,33.733333333333334,7.0,81.0,0,0,0,0,0,0,0,0,0,1,0
2.0,99.0,2.0,1.0,1.0,4.0,1.0,0,1,3.0,0,6.0,38.85714285714285,7.0,53.0,0,0,0,0,0,0,1,0,0,0,0
3.0,140.0,3.0,2.0,1.0,6.0,3.0,0,1,19.75,0,6.0,38.888888888888886,6.0,1155.4354054054054,0,1,0,0,0,0,0,0,0,0,0
3.0,110.0,2.0,2.0,2.0,4.0,3.0,0,1,50.0,0,6.0,36.0,6.0,52.19,0,1,0,0,0,0,0,0,0,0,0
2.0,66.0,1.0,1.0,1.0,1.0,1.0,0,1,10.0,0,4.0,34.03125,6.0,195.86338028169013,1,0,0,0,0,0,0,0,0,0,0
4.0,64.0,1.0,1.0,1.0,3.0,1.0,0,1,12.0,1,6.0,26.0,7.0,125.29629629629628,0,0,1,0,0,0,0,0,0,0,0
2.0,32.0,0.0,1.0,1.0,1.0,1.0,0,0,6.294117647058823,0,4.0,28.32,5.0,271.0,1,0,0,0,0,0,0,0,0,0,0
3.0,87.0,2.0,1.0,1.0,4.0,1.0,0,1,33.0,1,6.0,36.388888888888886,6.5,137.57142857142858,0,0,0,0,0,0,0,0,1,0,0
2.0,150.0,2.0,1.0,1.0,4.0,1.0,0,0,11.692307692307692,0,5.0,34.666666666666664,5.0,236.0,0,0,0,0,0,1,0,0,0,0,0
4.0,100.0,2.0,1.0,1.0,2.0,1.0,0,1,9.0,0,4.0,30.73913043478261,7.0,90.86096774193548,0,0,0,0,0,0,0,1,0,0,0
4.0,126.0,3.0,2.0,1.0,6.0,3.0,0,1,11.0,0,6.0,29.0,7.0,1.0,0,0,0,0,0,0,0,1,0,0,0
3.0,83.0,2.0,1.0,1.0,3.0,1.0,0,1,18.0,0,6.0,34.0,7.0,50.0,0,0,0,0,1,0,0,0,0,0,0
2.0,63.0,1.0,1.0,1.0,3.0,3.0,0,1,5.0,0,6.0,43.285714285714285,7.0,115.65333333333334,1,0,0,0,0,0,0,0,0,0,0
2.0,102.0,2.0,1.0,1.0,4.0,3.0,0,1,7.0,0,6.0,44.0,7.0,77.64,0,0,0,0,0,1,0,0,0,0,0
3.0,80.0,2.0,1.0,1.0,4.0,1.0,0,1,10.0,0,4.0,34.03125,4.0,330.0,1,0,0,0,0,0,0,0,0,0,0
2.0,161.0,3.0,1.0,2.0,6.0,3.0,0,1,15.0,0,4.0,65.0,6.0,92.0,0,1,0,0,0,0,0,0,0,0,0
2.0,85.0,2.0,1.0,1.0,4.0,1.0,0,1,18.0,1,6.0,37.44444444444444,6.0,138.92592592592592,1,0,0,0,0,0,0,0,0,0,0
2.0,94.0,2.0,1.0,1.0,4.0,3.0,0,1,20.0,1,6.0,37.44444444444444,6.0,138.92592592592592,1,0,0,0,0,0,0,0,0,0,0
2.0,91.0,2.0,1.0,1.0,4.0,1.0,0,1,13.0,0,5.0,37.0,8.0,34.0,0,0,0,0,0,1,0,0,0,0,0
3.0,70.0,2.0,1.0,1.0,3.0,3.0,0,1,13.0,0,6.0,30.75,6.0,185.9833333333333,0,0,0,0,0,0,0,0,1,0,0
2.0,144.0,3.0,1.0,1.0,3.0,2.0,0,1,66.0,0,6.0,43.285714285714285,7.0,115.65333333333334,1,0,0,0,0,0,0,0,0,0,0
2.0,59.0,1.0,1.0,1.0,3.0,1.0,0,1,18.0,0,4.0,31.9,6.0,148.16,0,0,0,0,0,0,0,0,0,0,1
2.0,91.0,2.0,1.0,1.0,4.0,1.0,0,0,14.090909090909092,0,4.0,39.833333333333336,5.0,271.0,0,0,0,0,0,0,0,0,0,0,1
2.0,119.0,2.0,1.0,1.0,4.0,1.0,0,1,10.0,0,4.0,34.03125,6.0,162.0,1,0,0,0,0,0,0,0,0,0,0
3.0,88.0,2.0,1.0,2.0,5.0,3.0,0,1,12.321428571428571,0,6.0,31.728571428571428,6.0,70.0,0,1,0,0,0,0,0,0,0,0,0
3.0,143.0,3.0,1.0,1.0,5.0,1.0,0,1,9.0,0,6.0,76.0,6.0,820.8108108108108,0,0,0,0,1,0,0,0,0,0,0
2.0,86.0,1.0,1.0,1.0,2.0,1.0,0,1,6.0,0,6.0,37.44444444444444,6.0,138.92592592592592,1,0,0,0,0,0,0,0,0,0,0
2.0,140.0,2.0,2.0,1.0,5.0,3.0,0,0,14.772727272727272,0,4.0,31.9,5.0,249.0,0,0,0,0,0,0,0,0,0,0,1
2.0,48.0,0.0,1.0,1.0,2.0,3.0,1,1,8.0,0,6.0,29.1,7.0,35.0,0,1,0,0,0,0,0,0,0,0,0
2.0,105.0,2.0,1.0,1.0,4.0,2.0,0,1,15.0,1,4.0,27.0,5.0,230.0,0,0,0,0,1,0,0,0,0,0,0
4.0,62.0,1.0,1.0,1.0,3.0,1.0,0,1,14.0,0,6.0,33.81132075471698,7.0,125.29629629629628,0,0,1,0,0,0,0,0,0,0,0
2.0,66.0,1.0,1.0,1.0,3.0,2.0,0,1,3.0,0,3.0,23.0,1.0,621.0,0,1,0,0,0,0,0,0,0,0,0
3.0,60.0,1.0,1.0,1.0,2.0,1.0,0,1,6.0,0,6.0,34.0,7.0,50.0,0,0,0,0,1,0,0,0,0,0,0
3.0,120.0,2.0,2.0,2.0,6.0,3.0,0,1,10.0,0,6.0,44.0,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
3.0,107.0,3.0,1.0,2.0,6.0,1.0,0,1,9.0,0,4.0,36.0,6.0,83.0,0,1,0,0,0,0,0,0,0,0,0
3.0,100.0,2.0,1.0,1.0,4.0,0.0,0,0,18.25,0,6.0,30.73913043478261,7.0,2.0,0,0,0,0,0,0,0,1,0,0,0
4.0,84.0,2.0,1.0,2.0,5.0,3.0,0,1,8.0,0,6.0,34.0,7.0,125.29629629629628,0,0,1,0,0,0,0,0,0,0,0
2.0,87.0,2.0,1.0,1.0,4.0,1.0,0,1,11.692307692307692,1,6.0,34.666666666666664,7.0,77.64,0,0,0,0,0,1,0,0,0,0,0
4.0,99.0,2.0,2.0,1.0,4.0,1.0,0,1,10.0,0,6.0,31.728571428571428,5.0,308.3172631578948,0,1,0,0,0,0,0,0,0,0,0
2.0,106.0,2.0,1.0,1.0,4.0,1.0,0,1,6.0,1,4.0,54.0,6.0,181.42857142857144,0,0,0,1,0,0,0,0,0,0,0
2.0,91.0,2.0,1.0,1.0,2.0,2.0,0,1,10.0,0,6.0,34.666666666666664,7.0,62.0,0,0,0,0,0,1,0,0,0,0,0
2.0,72.0,2.0,1.0,1.0,4.0,1.0,0,1,6.0,0,4.0,30.041666666666668,6.0,162.0,0,0,0,0,0,0,0,1,0,0,0
2.0,68.0,1.0,1.0,1.0,3.0,1.0,0,0,5.0,0,4.0,27.0,5.0,281.0,0,0,0,0,0,0,0,0,0,0,1
3.0,99.0,2.0,1.0,1.0,2.0,1.0,0,1,27.0,0,4.0,67.0,6.0,153.1818181818182,0,0,0,0,0,0,0,0,0,0,1
2.0,65.0,1.0,1.0,2.0,4.0,1.0,0,0,8.824324324324325,0,3.0,29.1,2.0,228.14285714285717,0,1,0,0,0,0,0,0,0,0,0
2.0,61.0,1.0,1.0,1.0,2.0,3.0,0,0,2.0,0,3.0,28.0,7.0,97.0,0,0,0,0,0,0,0,0,1,0,0
2.0,106.0,2.0,1.0,1.0,4.0,3.0,0,1,28.0,0,6.0,34.0,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
3.0,85.0,2.0,1.0,1.0,3.0,3.0,0,1,6.0,0,6.0,31.728571428571428,7.0,31.14,0,1,0,0,0,0,0,0,0,0,0
2.0,93.88888888888889,3.0,1.0,1.0,5.0,1.0,0,0,14.772727272727272,0,6.0,31.9,6.0,163.0,0,0,0,0,0,0,0,0,0,0,1
2.0,81.0,2.0,1.0,1.0,4.0,1.0,0,1,15.0,0,4.0,34.03125,6.0,195.86338028169013,1,0,0,0,0,0,0,0,0,0,0
2.0,102.9047619047619,2.0,1.0,1.0,3.0,1.0,0,1,10.0,1,6.0,21.0,6.0,138.92592592592592,1,0,0,0,0,0,0,0,0,0,0
2.0,138.0,2.0,1.0,1.0,4.0,0.0,0,1,34.0,0,6.0,28.142857142857142,6.0,100.0,0,0,0,0,1,0,0,0,0,0,0
2.0,74.0,1.0,1.0,1.0,3.0,3.0,0,0,13.246376811594205,0,4.0,34.03125,6.0,195.86338028169013,1,0,0,0,0,0,0,0,0,0,0
2.0,57.0,2.0,1.0,1.0,4.0,3.0,0,0,24.2,0,6.0,34.2,6.0,138.0,0,0,0,0,0,0,0,0,0,0,1
