Price,Postal Code,Facades,Habitable Surface,Land Surface,Type,Subtype,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Type,Furnished,Terrace,Terrace Surface,Garden Exists,State of Building,Living Surface,EPC,Consumption Per m2,Heating Type,Province
369000.0,2050,,96.0,,APARTMENT,APARTMENT,2.0,,,2.0,,0,1,12.0,0,,,,,,ANTWERPEN
379000.0,2050,,99.0,,APARTMENT,APARTMENT,2.0,,,2.0,,0,1,12.0,0,,,,,,ANTWERPEN
379000.0,2050,,94.0,,APARTMENT,APARTMENT,2.0,,,2.0,,0,1,10.0,0,,,,,,ANTWERPEN
389000.0,2050,,102.0,,APARTMENT,APARTMENT,2.0,,,2.0,,0,1,9.0,0,,,,,,ANTWERPEN
389000.0,2050,,96.0,,APARTMENT,APARTMENT,2.0,,,2.0,,0,1,12.0,0,,,,,,ANTWERPEN
389000.0,2050,,122.0,,APARTMENT,APARTMENT,3.0,,,3.0,,0,1,10.0,0,,,,,,ANTWERPEN
449000.0,2050,,116.0,,APARTMENT,APARTMENT,3.0,,,3.0,,0,1,16.0,0,,,,,,ANTWERPEN
224000.0,2610,3.0,97.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,INSTALLED,0,1,15.0,0,GOOD,24.0,C,262.0,GAS,ANTWERPEN
224000.0,4340,4.0,71.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,NOT_INSTALLED,0,1,10.0,0,,34.0,A,,GAS,LUIK
228000.0,4340,4.0,71.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,NOT_INSTALLED,0,1,10.0,0,,34.0,A,,GAS,LUIK
244000.0,4340,4.0,81.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,NOT_INSTALLED,0,1,10.0,0,,30.0,A,,GAS,LUIK
254000.0,4340,4.0,81.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,NOT_INSTALLED,0,1,10.0,0,,30.0,A,,GAS,LUIK
265000.0,4340,4.0,88.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,NOT_INSTALLED,0,1,15.0,0,,38.0,A,,GAS,LUIK
275000.0,4340,4.0,88.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,NOT_INSTALLED,0,1,15.0,0,,38.0,A,,GAS,LUIK
289000.0,4340,4.0,98.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,NOT_INSTALLED,0,1,14.0,0,,42.0,A,,GAS,LUIK
294000.0,4340,4.0,98.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,NOT_INSTALLED,0,1,16.0,0,,42.0,A,,GAS,LUIK
225000.0,1070,2.0,76.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,USA_HYPER_EQUIPPED,0,0,,0,AS_NEW,,B,50.0,GAS,BRUSSEL
225000.0,1150,,49.0,,APARTMENT,PENTHOUSE,1.0,,1.0,2.0,NOT_INSTALLED,0,1,30.0,0,TO_BE_DONE_UP,23.0,G,621.0,GAS,BRUSSEL
225000.0,8400,2.0,60.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,INSTALLED,0,0,,0,AS_NEW,,A,74.0,GAS,WEST-VLAANDEREN
225000.0,8790,4.0,64.0,,APARTMENT,APARTMENT,1.0,1.0,,2.0,,0,1,15.0,0,GOOD,,,,,WEST-VLAANDEREN
315000.0,8790,4.0,86.0,,APARTMENT,APARTMENT,2.0,1.0,,3.0,,0,1,19.0,0,GOOD,,,,,WEST-VLAANDEREN
325000.0,8790,4.0,90.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,30.0,0,GOOD,,,,,WEST-VLAANDEREN
365000.0,8790,4.0,106.0,,APARTMENT,APARTMENT,2.0,,1.0,3.0,,0,1,19.0,0,GOOD,,,,,WEST-VLAANDEREN
385000.0,8790,4.0,116.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,25.0,0,GOOD,,,,,WEST-VLAANDEREN
398500.0,8790,2.0,123.0,,APARTMENT,APARTMENT,2.0,,1.0,3.0,,0,1,34.0,0,GOOD,,,,,WEST-VLAANDEREN
225000.0,9150,,78.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,,0,1,8.0,0,GOOD,,,,,OOST-VLAANDEREN
230000.0,9150,,69.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,,0,1,20.0,1,GOOD,,,,,OOST-VLAANDEREN
285000.0,9150,,102.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,8.0,0,GOOD,,,,,OOST-VLAANDEREN
315000.0,9150,,105.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,15.0,1,GOOD,,,,,OOST-VLAANDEREN
320000.0,9150,,107.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,14.0,1,GOOD,,,,,OOST-VLAANDEREN
330000.0,9150,,98.0,,APARTMENT,PENTHOUSE,2.0,1.0,1.0,4.0,,0,1,13.0,0,GOOD,,,,,OOST-VLAANDEREN
355000.0,9150,,127.0,,APARTMENT,APARTMENT,3.0,1.0,1.0,5.0,,0,1,10.0,0,GOOD,,,,,OOST-VLAANDEREN
355000.0,9150,,126.0,,APARTMENT,APARTMENT,3.0,1.0,1.0,5.0,,0,1,10.0,0,GOOD,,,,,OOST-VLAANDEREN
229000.0,1020,2.0,91.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,USA_SEMI_EQUIPPED,0,1,16.0,0,GOOD,39.0,D,158.0,GAS,BRUSSEL
229455.0,5002,,79.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,10.0,0,AS_NEW,,A,54.0,GAS,NAMEN
239455.0,5002,,79.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,10.0,0,AS_NEW,,A,46.0,GAS,NAMEN
239455.0,5002,,78.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,10.0,0,AS_NEW,,A+,42.0,GAS,NAMEN
244455.0,5002,,77.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,9.0,0,AS_NEW,,A+,38.0,GAS,NAMEN
247455.0,5002,,78.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,10.0,0,AS_NEW,,B,97.0,GAS,NAMEN
248455.0,5002,,77.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,9.0,0,AS_NEW,,A+,38.0,GAS,NAMEN
252455.0,5002,,77.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,9.0,0,AS_NEW,,A+,39.0,GAS,NAMEN
252455.0,5002,,79.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,14.0,0,AS_NEW,,A,67.0,GAS,NAMEN
256455.0,5002,,82.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,10.0,1,AS_NEW,,A,47.0,GAS,NAMEN
256455.0,5002,,77.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,9.0,0,AS_NEW,,A+,38.0,GAS,NAMEN
256455.0,5002,,79.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,15.0,0,AS_NEW,,A,60.0,GAS,NAMEN
256455.0,5002,,77.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,9.0,0,AS_NEW,,A,70.0,GAS,NAMEN
256455.0,5002,,85.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,7.0,0,AS_NEW,,A+,45.0,GAS,NAMEN
259455.0,5002,,79.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,19.0,0,AS_NEW,,A,61.0,GAS,NAMEN
259455.0,5002,,85.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,7.0,0,AS_NEW,,A+,45.0,GAS,NAMEN
259455.0,5002,,85.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,14.0,1,AS_NEW,,A,76.0,GAS,NAMEN
264455.0,5002,,85.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,8.0,0,AS_NEW,,A+,44.0,GAS,NAMEN
264455.0,5002,,78.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,19.0,0,AS_NEW,,A,63.0,GAS,NAMEN
265455.0,5002,,77.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,9.0,0,AS_NEW,,A,71.0,GAS,NAMEN
269455.0,5002,,79.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,19.0,0,AS_NEW,,B,97.0,GAS,NAMEN
269455.0,5002,,78.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,19.0,0,AS_NEW,,A,63.0,GAS,NAMEN
269455.0,5002,,85.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,8.0,0,AS_NEW,,A+,44.0,GAS,NAMEN
269455.0,5002,,85.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,7.0,0,AS_NEW,,A,78.0,GAS,NAMEN
270455.0,5002,,91.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,8.0,0,AS_NEW,,A+,43.0,GAS,NAMEN
272455.0,5002,,91.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,18.0,1,AS_NEW,,A,68.0,GAS,NAMEN
272455.0,5002,,91.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,18.0,1,AS_NEW,,A,65.0,GAS,NAMEN
277455.0,5002,,96.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,8.0,0,AS_NEW,,A,50.0,GAS,NAMEN
277455.0,5002,,85.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,8.0,0,AS_NEW,,A,75.0,GAS,NAMEN
277455.0,5002,,78.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,19.0,0,AS_NEW,,B,96.0,GAS,NAMEN
282455.0,5002,,96.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,8.0,0,AS_NEW,,A,48.0,GAS,NAMEN
282455.0,5002,,96.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,8.0,0,AS_NEW,,A,50.0,GAS,NAMEN
292455.0,5002,,96.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,8.0,0,AS_NEW,,B,92.0,GAS,NAMEN
293851.0,5002,,105.0,,APARTMENT,APARTMENT,3.0,2.0,2.0,7.0,,0,1,18.0,0,AS_NEW,,A,58.0,GAS,NAMEN
298851.0,5002,,105.0,,APARTMENT,APARTMENT,3.0,2.0,2.0,7.0,,0,1,18.0,0,AS_NEW,,A,58.0,GAS,NAMEN
229500.0,1700,2.0,105.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,USA_HYPER_EQUIPPED,0,1,5.0,0,GOOD,40.0,F,530.0,GAS,VLAAMS-BRABANT
229900.0,6640,,90.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,6.0,0,AS_NEW,,,,,LUXEMBURG
229900.0,6640,,89.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,NOT_INSTALLED,0,1,6.0,0,AS_NEW,,,,,LUXEMBURG
234900.0,6640,,86.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,,1,AS_NEW,34.0,,,,LUXEMBURG
234900.0,6640,,90.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,NOT_INSTALLED,0,1,6.0,0,AS_NEW,,,,,LUXEMBURG
239900.0,6640,,87.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,,1,AS_NEW,,,,,LUXEMBURG
239900.0,6640,,97.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,NOT_INSTALLED,0,1,10.0,0,AS_NEW,,,,,LUXEMBURG
239900.0,6640,,96.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,8.0,0,AS_NEW,34.0,,,,LUXEMBURG
239900.0,6640,,101.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,NOT_INSTALLED,0,1,14.0,0,AS_NEW,,,,,LUXEMBURG
239900.0,6640,,89.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,NOT_INSTALLED,0,1,6.0,0,AS_NEW,,,,,LUXEMBURG
244900.0,6640,,97.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,NOT_INSTALLED,0,1,10.0,0,AS_NEW,,,,,LUXEMBURG
244900.0,6640,,100.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,NOT_INSTALLED,0,1,14.0,0,AS_NEW,,,,,LUXEMBURG
249900.0,6640,,105.0,,APARTMENT,APARTMENT,3.0,1.0,1.0,5.0,NOT_INSTALLED,0,1,5.0,0,AS_NEW,,,,,LUXEMBURG
229900.0,6800,,90.0,,APARTMENT,APARTMENT,2.0,1.0,,3.0,INSTALLED,0,1,,0,AS_NEW,,A,61.0,GAS,LUXEMBURG
258900.0,6800,2.0,105.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,INSTALLED,0,1,,0,AS_NEW,,A,66.0,GAS,LUXEMBURG
289900.0,6800,,141.0,,APARTMENT,APARTMENT,2.0,1.0,,3.0,INSTALLED,0,1,,0,AS_NEW,,A,64.0,GAS,LUXEMBURG
230000.0,8430,2.0,70.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,INSTALLED,0,1,5.0,0,,,,,,WEST-VLAANDEREN
370000.0,8430,2.0,86.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,INSTALLED,0,1,5.0,0,,,,,,WEST-VLAANDEREN
375000.0,8430,2.0,86.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,INSTALLED,0,1,5.0,0,,,,,,WEST-VLAANDEREN
385000.0,8430,2.0,86.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,INSTALLED,0,1,5.0,0,,,,,,WEST-VLAANDEREN
230800.0,3300,,81.0,,APARTMENT,APARTMENT,1.0,,,1.0,,0,1,4.0,0,AS_NEW,,,,,VLAAMS-BRABANT
231000.0,1800,3.0,64.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,USA_INSTALLED,0,1,10.0,0,,,,,,VLAAMS-BRABANT
250250.0,1800,3.0,71.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,USA_INSTALLED,0,1,5.0,0,,,,,,VLAAMS-BRABANT
321750.0,1800,3.0,99.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,USA_INSTALLED,0,1,7.0,0,,,,,,VLAAMS-BRABANT
395880.0,1800,3.0,126.0,,APARTMENT,APARTMENT,3.0,1.0,1.0,5.0,USA_INSTALLED,0,1,15.0,0,,,,,,VLAAMS-BRABANT
492250.0,1800,3.0,143.0,,APARTMENT,APARTMENT,3.0,1.0,1.0,5.0,USA_INSTALLED,0,1,28.0,0,,,,,,VLAAMS-BRABANT
231000.0,1800,4.0,71.0,,APARTMENT,APARTMENT,1.0,1.0,,2.0,INSTALLED,0,1,6.0,0,AS_NEW,,,,,VLAAMS-BRABANT
321750.0,1800,4.0,99.0,,APARTMENT,APARTMENT,2.0,1.0,,3.0,INSTALLED,0,1,11.0,0,AS_NEW,,,,,VLAAMS-BRABANT
395880.0,1800,4.0,127.0,,APARTMENT,APARTMENT,3.0,2.0,,5.0,INSTALLED,0,1,15.0,0,AS_NEW,,,,,VLAAMS-BRABANT
409750.0,1800,4.0,115.0,,APARTMENT,APARTMENT,3.0,2.0,,5.0,INSTALLED,0,1,27.0,0,AS_NEW,,,,,VLAAMS-BRABANT
231000.0,6900,3.0,81.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,HYPER_EQUIPPED,0,1,6.0,0,,27.0,,,,LUXEMBURG
248000.0,6900,3.0,87.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,HYPER_EQUIPPED,0,1,6.0,0,,,,,,LUXEMBURG
252000.0,6900,2.0,86.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,HYPER_EQUIPPED,0,1,10.0,0,,35.0,,,,LUXEMBURG
276000.0,6900,2.0,96.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,HYPER_EQUIPPED,0,1,10.0,0,,40.0,,,,LUXEMBURG
280800.0,6900,3.0,100.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,HYPER_EQUIPPED,0,1,8.0,0,,34.0,,,,LUXEMBURG
284100.0,6900,3.0,91.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,HYPER_EQUIPPED,0,1,12.0,1,,32.0,,,,LUXEMBURG
285200.0,6900,3.0,103.0,,APARTMENT,APARTMENT,2.0,,1.0,3.0,HYPER_EQUIPPED,0,1,6.0,0,,40.0,,,,LUXEMBURG
285300.0,6900,3.0,97.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,HYPER_EQUIPPED,0,1,10.0,1,,,,,,LUXEMBURG
286000.0,6900,3.0,100.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,HYPER_EQUIPPED,0,1,8.0,0,,34.0,,,,LUXEMBURG
287300.0,6900,2.0,102.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,HYPER_EQUIPPED,0,1,7.0,0,,44.0,,,,LUXEMBURG
290400.0,6900,3.0,102.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,HYPER_EQUIPPED,0,1,6.0,0,,40.0,,,,LUXEMBURG
291400.0,6900,2.0,104.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,HYPER_EQUIPPED,0,1,8.0,0,,44.0,,,,LUXEMBURG
292600.0,6900,2.0,102.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,HYPER_EQUIPPED,0,1,7.0,0,,44.0,,,,LUXEMBURG
296700.0,6900,2.0,104.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,HYPER_EQUIPPED,0,1,8.0,0,,44.0,,,,LUXEMBURG
314300.0,6900,2.0,102.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,HYPER_EQUIPPED,0,1,17.0,1,AS_NEW,43.0,,,,LUXEMBURG
315400.0,6900,2.0,103.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,HYPER_EQUIPPED,0,1,16.0,1,,43.0,,,,LUXEMBURG
233000.0,1070,,74.0,,APARTMENT,APARTMENT,1.0,,,1.0,,0,1,8.0,0,,,A,38.0,,BRUSSEL
273000.0,1070,,87.0,,APARTMENT,APARTMENT,2.0,,,2.0,,0,1,8.0,0,,,A,39.0,,BRUSSEL
349000.0,1070,,116.0,,APARTMENT,APARTMENT,3.0,,,3.0,,0,1,18.0,0,,,A,37.0,,BRUSSEL
252000.0,9800,,80.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,,0,1,7.0,0,GOOD,,,,,OOST-VLAANDEREN
293500.0,9800,,91.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,,0,1,12.0,0,GOOD,,,,,OOST-VLAANDEREN
295500.0,9800,,91.0,,APARTMENT,PENTHOUSE,2.0,1.0,1.0,4.0,,0,1,12.0,0,GOOD,,,,,OOST-VLAANDEREN
298500.0,9800,,96.0,,APARTMENT,APARTMENT,2.0,2.0,1.0,5.0,,0,1,12.0,0,GOOD,,,,,OOST-VLAANDEREN
299500.0,9800,,96.0,,APARTMENT,APARTMENT,2.0,2.0,1.0,5.0,,0,1,12.0,0,GOOD,,,,,OOST-VLAANDEREN
339000.0,9800,,123.0,,APARTMENT,APARTMENT,3.0,2.0,1.0,6.0,,0,1,18.0,0,GOOD,,A+,1.0,,OOST-VLAANDEREN
351761.0,9800,,123.0,,APARTMENT,APARTMENT,3.0,2.0,1.0,6.0,,0,1,18.0,0,GOOD,,,,,OOST-VLAANDEREN
423500.0,9800,,147.0,,APARTMENT,APARTMENT,3.0,1.0,1.0,5.0,,0,1,23.0,0,GOOD,,,,,OOST-VLAANDEREN
234000.0,9800,2.0,71.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,INSTALLED,0,1,8.0,1,,,,,,OOST-VLAANDEREN
339000.0,9800,2.0,123.0,,APARTMENT,APARTMENT,3.0,2.0,1.0,6.0,INSTALLED,0,1,18.0,1,,,,,,OOST-VLAANDEREN
234520.0,2300,2.0,106.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,INSTALLED,0,1,44.0,1,,,,,GAS,ANTWERPEN
269000.0,2300,2.0,92.0,,APARTMENT,APARTMENT,2.0,,,2.0,,0,1,30.0,0,,,,,,ANTWERPEN
270000.0,2300,2.0,112.0,,APARTMENT,APARTMENT,2.0,,,2.0,,0,1,18.0,0,,,,,,ANTWERPEN
276230.0,2300,2.0,113.0,,APARTMENT,APARTMENT,2.0,,,2.0,INSTALLED,0,1,18.0,0,,,,,GAS,ANTWERPEN
304000.0,2300,2.0,104.0,,APARTMENT,APARTMENT,2.0,,,2.0,,0,1,47.0,0,,,,,,ANTWERPEN
304250.0,2300,2.0,126.0,,APARTMENT,APARTMENT,3.0,,,3.0,,0,1,14.0,0,,,,,,ANTWERPEN
307075.0,2300,2.0,134.0,,APARTMENT,APARTMENT,3.0,,,3.0,,0,1,13.0,0,,,,,,ANTWERPEN
312475.0,2300,2.0,117.0,,APARTMENT,APARTMENT,3.0,,,3.0,,0,1,17.0,0,,,,,,ANTWERPEN
312475.0,2300,2.0,117.0,,APARTMENT,APARTMENT,2.0,,,2.0,,0,1,17.0,0,,,,,,ANTWERPEN
324700.0,2300,2.0,133.0,,APARTMENT,APARTMENT,3.0,,,3.0,,0,1,12.0,0,,,,,,ANTWERPEN
325025.0,2300,2.0,117.0,,APARTMENT,APARTMENT,2.0,,,2.0,,0,1,17.0,0,,,,,,ANTWERPEN
337575.0,2300,2.0,117.0,,APARTMENT,APARTMENT,3.0,,,3.0,,0,1,17.0,0,,,,,,ANTWERPEN
343400.0,2300,2.0,121.0,,APARTMENT,APARTMENT,2.0,,,2.0,,0,1,42.0,0,,,,,,ANTWERPEN
355750.0,2300,2.0,126.0,,APARTMENT,APARTMENT,3.0,,,3.0,,0,1,40.0,0,,,,,,ANTWERPEN
403250.0,2300,2.0,144.0,,APARTMENT,APARTMENT,3.0,,,3.0,,0,1,66.0,0,,,,,,ANTWERPEN
431933.0,2300,2.0,129.0,,APARTMENT,APARTMENT,3.0,,,3.0,,0,1,17.0,0,,,,,,ANTWERPEN
435000.0,2300,2.0,126.0,,APARTMENT,APARTMENT,3.0,,,3.0,,0,1,15.0,0,,,,,,ANTWERPEN
488063.0,2300,2.0,142.0,,APARTMENT,APARTMENT,2.0,,,2.0,,0,1,127.0,0,,,,,,ANTWERPEN
497806.0,2300,2.0,121.0,,APARTMENT,APARTMENT,2.0,2.0,2.0,6.0,,0,1,17.0,0,,,,,,ANTWERPEN
539700.0,2300,2.0,301.0,,APARTMENT,APARTMENT,2.0,,,2.0,,0,0,,0,,,,,,ANTWERPEN
549900.0,2300,2.0,169.0,,APARTMENT,APARTMENT,3.0,,,3.0,,0,1,130.0,0,,,,,,ANTWERPEN
854887.0,2300,2.0,202.0,,APARTMENT,APARTMENT,3.0,,,3.0,,0,1,28.0,0,,,,,,ANTWERPEN
235000.0,1180,2.0,75.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,HYPER_EQUIPPED,0,1,24.0,0,GOOD,35.0,C,147.0,GAS,BRUSSEL
235000.0,2221,3.0,75.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,INSTALLED,0,1,13.0,0,,,,,,ANTWERPEN
279000.0,2221,3.0,98.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,INSTALLED,0,1,10.0,0,,,,,,ANTWERPEN
282000.0,2221,3.0,98.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,INSTALLED,0,1,10.0,0,,,,,,ANTWERPEN
285000.0,2221,3.0,98.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,INSTALLED,0,1,10.0,1,,,,,,ANTWERPEN
286000.0,2221,3.0,100.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,INSTALLED,0,1,10.0,0,,,,,,ANTWERPEN
295000.0,2221,3.0,100.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,INSTALLED,0,1,10.0,1,,,,,,ANTWERPEN
299000.0,2221,3.0,103.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,INSTALLED,0,1,16.0,1,,,,,,ANTWERPEN
235000.0,2870,,67.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,INSTALLED,0,1,12.0,1,,27.0,,,,ANTWERPEN
240000.0,2870,,69.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,INSTALLED,0,1,12.0,1,,23.0,,,,ANTWERPEN
295000.0,2870,,87.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,INSTALLED,0,1,13.0,0,,33.0,,,,ANTWERPEN
334000.0,2870,,87.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,INSTALLED,0,1,32.0,1,,38.0,,,,ANTWERPEN
398000.0,2870,,106.0,,APARTMENT,APARTMENT,3.0,1.0,2.0,6.0,INSTALLED,0,1,40.0,0,,33.0,,,,ANTWERPEN
410000.0,2870,,98.0,,APARTMENT,APARTMENT,3.0,1.0,2.0,6.0,INSTALLED,0,1,34.0,0,,33.0,,,,ANTWERPEN
465930.0,2870,,104.0,,APARTMENT,APARTMENT,3.0,1.0,1.0,5.0,INSTALLED,0,1,91.0,0,,32.0,,,,ANTWERPEN
235000.0,4101,4.0,100.0,,APARTMENT,APARTMENT,3.0,1.0,1.0,5.0,SEMI_EQUIPPED,0,1,10.0,1,GOOD,31.0,C,202.0,GAS,LUIK
235000.0,5030,3.0,97.0,,APARTMENT,APARTMENT,2.0,1.0,1.0,4.0,INSTALLED,0,0,,1,GOOD,54.0,B,169.0,GAS,NAMEN
445000.0,2018,2.0,130.0,,APARTMENT,APARTMENT,3.0,2.0,2.0,7.0,INSTALLED,0,1,4.0,1,GOOD,,B,199.0,GAS,ANTWERPEN
519000.0,2060,2.0,185.0,,APARTMENT,TRIPLEX,3.0,1.0,1.0,5.0,SEMI_EQUIPPED,0,0,,0,JUST_RENOVATED,,C,217.0,GAS,ANTWERPEN
469000.0,2060,2.0,129.0,,APARTMENT,APARTMENT,4.0,2.0,2.0,8.0,USA_INSTALLED,0,1,,0,GOOD,,B,167.0,GAS,ANTWERPEN
399000.0,2018,3.0,124.0,,APARTMENT,PENTHOUSE,4.0,1.0,2.0,7.0,SEMI_EQUIPPED,0,0,,0,GOOD,,F,771.0,FUELOIL,ANTWERPEN
130000.0,6060,,76.0,,APARTMENT,APARTMENT,2.0,,1.0,3.0,INSTALLED,0,1,10.0,0,GOOD,28.0,C,244.0,FUELOIL,HENEGOUWEN
475000.0,2140,2.0,196.0,,APARTMENT,APARTMENT,4.0,2.0,2.0,8.0,,0,0,,0,TO_RENOVATE,,C,237.0,,ANTWERPEN
135000.0,1082,2.0,35.0,,APARTMENT,APARTMENT,1.0,1.0,1.0,3.0,USA_HYPER_EQUIPPED,0,0,,0,AS_NEW,,,,GAS,BRUSSEL
199000.0,1082,2.0,67.0,,APARTMENT,DUPLEX,2.0,1.0,1.0,4.0,USA_HYPER_EQUIPPED,0,0,,0,AS_NEW,24.0,,,GAS,BRUSSEL
