ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Land Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen,Kitchen Surface,Kitchen Type,Furnished,Openfire,Fireplace Count,Terrace,Terrace Surface,Terrace Orientation,Garden Exists,Garden Surface,Garden Orientation,Swimming Pool,State of Building,Living Surface,EPC,Consumption Per m2,Cadastral Income,Has starting Price,Transaction Subtype,Heating Type,Is Holiday Property,Gas Water Electricity,Sewer,Sea view,Parking count inside,Parking count outside,Parking box count
11190030,BRUSSEL,1000,2010,4,54,,APARTMENT,APARTMENT,210000,NORMAL_SALE,1,1,1,3,True,,INSTALLED,True,False,,True,4,,False,,,,GOOD,25,D,200,1125,,BUY_REGULAR,ELECTRIC,,,,,,,
11188771,Deurne,2100,1980,2,91,,APARTMENT,APARTMENT,219000,NORMAL_SALE,2,1,1,4,True,,SEMI_EQUIPPED,False,False,,True,9,,False,,,,GOOD,,A,97,941,,BUY_REGULAR,GAS,,,,,,,
11188792,Aalst,9308,1960,2,95,155,HOUSE,TOWN_HOUSE,224000,NORMAL_SALE,2,1,1,4,True,6,INSTALLED,False,False,,True,,,False,,,False,GOOD,22,D,390,483,False,BUY_REGULAR,GAS,,True,CONNECTED,,1,,
11206038,Kraainem,1950,1965,4,260,1370,HOUSE,VILLA,1595000,NORMAL_SALE,5,2,3,10,True,26,HYPER_EQUIPPED,False,False,,True,60,,True,900,,False,AS_NEW,50,E,440,0,False,BUY_REGULAR,GAS,,,,,1,,
11206036,Oud-Turnhout,2360,1962,2,180,333,HOUSE,HOUSE,319000,NORMAL_SALE,2,1,,3,True,,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,,,,B,200,628,False,BUY_REGULAR,GAS,,,,,,2,
11206035,Ravels Poppel,2382,1998,4,290,1138,HOUSE,HOUSE,695000,NORMAL_SALE,4,2,,6,False,,,False,False,,True,,,False,,,,,,B,149,1170,False,BUY_REGULAR,,,,,,,4,
11206032,Schilde,2970,1970,4,485,3054,HOUSE,VILLA,1198000,NORMAL_SALE,6,2,3,11,True,32,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,,AS_NEW,64,B,191,4769,False,BUY_REGULAR,GAS,,True,CONNECTED,,2,6,
11206031,Hoogstraten,2320,1962,4,170,665,HOUSE,HOUSE,430000,NORMAL_SALE,3,1,1,5,True,14,HYPER_EQUIPPED,False,False,,True,,,False,,,False,,34,D,398,654,False,BUY_REGULAR,FUELOIL,,True,CONNECTED,,1,5,
11206029,Comblain-au-Pont,4170,1850,2,185,0,HOUSE,HOUSE,189000,NORMAL_SALE,4,1,2,7,True,20,INSTALLED,False,False,,False,,,False,,,False,JUST_RENOVATED,21,E,397,0,True,BUY_REGULAR,PELLET,,,CONNECTED,,,1,
11206028,Maasmechelen,3630,2008,,,,APARTMENT,DUPLEX,269000,NORMAL_SALE,2,1,,3,False,,,False,False,,True,,,False,,,,AS_NEW,,B,152,0,False,BUY_REGULAR,,,,,,1,,
11206026,Aartselaar,2630,2023,2,,,APARTMENT,APARTMENT,799000,NORMAL_SALE,5,3,3,11,True,,USA_INSTALLED,False,False,,True,,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,2,,
11146171,Aartselaar,2630,,2,,,APARTMENT,APARTMENT,224000,NORMAL_SALE,1,1,1,3,True,6,USA_INSTALLED,False,False,,False,,,False,,,,AS_NEW,18,A,16,0,False,BUY_REGULAR,,,,,,,,
11140551,Schelle,2627,1930,2,132,235,HOUSE,HOUSE,225000,NORMAL_SALE,3,1,,4,True,14,USA_SEMI_EQUIPPED,False,False,,False,,,False,,,,TO_BE_DONE_UP,35,E,411,0,False,BUY_REGULAR,,,True,CONNECTED,,,1,
11180391,Sint-Katelijne-Waver,2860,1938,2,167,144,HOUSE,HOUSE,270000,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,25,,False,,,,GOOD,,D,310,379,False,BUY_REGULAR,FUELOIL,,True,CONNECTED,,,,
11206019,Antwerp,2000,1983,2,103,,APARTMENT,APARTMENT,469000,NORMAL_SALE,2,1,1,4,False,,,False,False,,True,6,,False,,,,,,B,138,1075,False,BUY_REGULAR,,,,,,,,
11206017,Malle,2390,1971,4,237,750,HOUSE,HOUSE,399000,NORMAL_SALE,3,1,1,5,False,,,False,False,,True,,,False,,,,TO_BE_DONE_UP,,F,543,1522,False,BUY_REGULAR,FUELOIL,,,CONNECTED,,1,2,
11206015,Knokke-Heist Knokke,8300,1922,4,298,957,HOUSE,VILLA,2975000,NORMAL_SALE,5,1,3,9,True,,HYPER_EQUIPPED,False,False,,True,,,False,,,False,TO_RENOVATE,,D,392,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,1,,
11206014,Uccle,1180,1949,2,40,,APARTMENT,GROUND_FLOOR,150000,NORMAL_SALE,1,1,1,3,True,,SEMI_EQUIPPED,False,False,,False,,,False,,,False,GOOD,20,G,556,0,False,BUY_REGULAR,GAS,,,,,,,
11047356,Liège,4000,1875,2,81,150,HOUSE,HOUSE,109000,NORMAL_SALE,2,1,1,4,True,20,NOT_INSTALLED,False,False,,True,24,,True,120,,False,TO_RENOVATE,,E,421,195,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,
11068753,Liège Bressoux,4020,1914,2,116,0,HOUSE,HOUSE,129000,NORMAL_SALE,3,1,1,5,True,,USA_SEMI_EQUIPPED,False,False,,True,,,False,,,False,TO_BE_DONE_UP,,E,397,0,False,BUY_REGULAR,,,True,CONNECTED,,,,
11173743,Berlare,9290,1969,3,309,207,HOUSE,HOUSE,449000,NORMAL_SALE,4,1,,5,True,,USA_HYPER_EQUIPPED,False,False,,True,,,False,,,False,AS_NEW,40,C,219,1157,False,BUY_REGULAR,GAS,,True,CONNECTED,,1,4,
11206002,Anderlecht,1070,,2,64,,APARTMENT,GROUND_FLOOR,219000,NORMAL_SALE,1,1,1,3,True,14,INSTALLED,False,False,,True,31,,False,,,False,AS_NEW,16,G,373,0,False,BUY_REGULAR,GAS,,,,,,,
11205997,Rixensart,1332,1930,2,116,100,HOUSE,HOUSE,335000,NORMAL_SALE,2,1,2,5,True,10,INSTALLED,False,False,,True,15,,False,,,False,GOOD,14,E,372,0,False,BUY_REGULAR,,,True,CONNECTED,,,,
11046529,Liège Grivegnée,4030,,2,66,,APARTMENT,APARTMENT,149500,NORMAL_SALE,2,1,1,4,True,5,INSTALLED,False,False,,False,,,False,,,False,AS_NEW,24,E,399,686,False,BUY_REGULAR,GAS,,,,,1,1,
11205992,Verviers,4800,,2,190,79,HOUSE,APARTMENT_BLOCK,210000,NORMAL_SALE,6,6,6,18,True,1,SEMI_EQUIPPED,False,False,,False,,,False,,,False,GOOD,14,C,234,567,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,
11205990,Liège Grivegnée,4030,,2,139,120,HOUSE,HOUSE,182000,NORMAL_SALE,4,1,1,6,True,18,INSTALLED,False,False,,True,8,,True,30,,False,GOOD,14,E,353,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,
11205986,Wavre,1300,,,82,,APARTMENT,APARTMENT,298000,NORMAL_SALE,1,,,1,False,,,False,False,,True,10,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,1,
11205984,Wavre,1300,,,82,,APARTMENT,APARTMENT,298000,NORMAL_SALE,1,,,1,False,,,False,False,,True,10,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,1,
11205978,Namur,5000,,,88,,APARTMENT,APARTMENT,306000,NORMAL_SALE,2,,,2,False,,,False,False,,True,6,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,
11206004,Beringen,3581,,,61,,APARTMENT,APARTMENT,141000,NORMAL_SALE,1,1,,2,False,,,False,False,,True,8,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,
11205989,Beringen,3581,,,63,,APARTMENT,APARTMENT,177900,NORMAL_SALE,1,,,1,False,,,False,False,,True,23,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,
11206001,Beringen,3581,,,73,,APARTMENT,APARTMENT,183600,NORMAL_SALE,1,1,,2,False,,,False,False,,True,9,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,
11205991,Beringen,3581,,,76,,APARTMENT,APARTMENT,193200,NORMAL_SALE,1,,,1,False,,,False,False,,True,13,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,
11205998,Beringen,3581,,,86,,APARTMENT,PENTHOUSE,237900,NORMAL_SALE,2,1,,3,False,,,False,False,,True,22,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,
11205976,Namur,5000,,,110,,APARTMENT,APARTMENT,385000,NORMAL_SALE,3,,,3,False,,,False,False,,True,8,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,
11205975,Namur,5000,,,70,,APARTMENT,APARTMENT,269000,NORMAL_SALE,1,,,1,False,,,False,False,,True,15,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,
11183358,Schaerbeek,1030,2012,2,97,,APARTMENT,APARTMENT,330000,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,True,5,,False,,,False,AS_NEW,40,C,116,0,False,BUY_REGULAR,GAS,,,,,,1,
11198083,Kraainem,1950,1956,2,129,255,HOUSE,HOUSE,499000,NORMAL_SALE,4,1,1,6,True,6,SEMI_EQUIPPED,False,False,,True,20,,True,110,,False,TO_RENOVATE,27,C,272,0,False,BUY_REGULAR,GAS,,True,,,1,2,
11183726,Brugge,8000,2023,2,138,,APARTMENT,APARTMENT,499000,NORMAL_SALE,2,1,1,4,True,,USA_HYPER_EQUIPPED,False,False,,False,,,False,,,,JUST_RENOVATED,,B,135,0,True,BUY_REGULAR,GAS,,,,,,,
11198715,TURNHOUT,2300,1949,2,468,398,HOUSE,HOUSE,595000,NORMAL_SALE,6,3,,9,True,25,INSTALLED,False,False,,True,30,,True,210,,,GOOD,101,D,393,1502,,BUY_REGULAR,FUELOIL,,False,,,1,,
11188301,Uccle,1180,1991,3,150,,APARTMENT,PENTHOUSE,750000,NORMAL_SALE,3,3,3,9,True,14,HYPER_EQUIPPED,False,False,,True,32,,False,,,False,TO_BE_DONE_UP,56,D,172,0,False,BUY_REGULAR,GAS,,,,,1,,
11198805,DEERLIJK,8540,1997,4,400,2182,HOUSE,VILLA,850000,NORMAL_SALE,3,1,2,6,True,,INSTALLED,False,False,,True,,,False,,,,GOOD,,B,174,0,,BUY_REGULAR,FUELOIL,,False,,,2,,
11204996,Liège,4000,,2,200,93,HOUSE,HOUSE,179500,NORMAL_SALE,6,3,1,10,True,9,INSTALLED,False,False,,False,,,False,,,False,GOOD,17,F,495,681,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,
11202214,Ledeberg,9050,1899,2,72,40,HOUSE,HOUSE,235000,NORMAL_SALE,2,2,2,6,True,16,INSTALLED,False,False,,False,,,False,,,,TO_BE_DONE_UP,,E,465,290,False,BUY_REGULAR,ELECTRIC,,,CONNECTED,,,,
11205156,BONHEIDEN,2820,1959,3,125,753,HOUSE,HOUSE,245000,NORMAL_SALE,2,1,1,4,True,8,SEMI_EQUIPPED,False,False,,True,40,,True,500,WEST,,TO_RENOVATE,,F,1064,334,,BUY_REGULAR,GAS,,False,,,2,2,
11204516,Ronse,9600,,2,149,325,HOUSE,HOUSE,245000,NORMAL_SALE,3,1,1,5,True,,INSTALLED,False,False,,True,25,,True,175,,False,JUST_RENOVATED,,C,229,245,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,
11204600,Erpe-Mere,9420,1933,2,185,319,HOUSE,HOUSE,298000,NORMAL_SALE,3,1,1,5,True,15,INSTALLED,False,False,,True,,,False,,,False,GOOD,18,D,371,587,False,BUY_REGULAR,GAS,,True,CONNECTED,,2,,
11204216,Erpe-Mere,9420,1919,4,219,1140,HOUSE,HOUSE,299900,NORMAL_SALE,5,,2,7,True,14,SEMI_EQUIPPED,False,False,,True,,,False,,,False,GOOD,21,E,495,607,False,BUY_REGULAR,FUELOIL,,,,,1,4,
11200776,Erpe-Mere,9420,1971,4,190,2612,HOUSE,HOUSE,395000,NORMAL_SALE,4,1,2,7,True,16,HYPER_EQUIPPED,False,False,,True,,,True,2200,,False,GOOD,38,E,471,1043,False,BUY_REGULAR,FUELOIL,,,CONNECTED,,2,5,
11195699,Auderghem,1160,2023,2,48,,APARTMENT,FLAT_STUDIO,270000,NORMAL_SALE,0,1,1,2,True,,USA_HYPER_EQUIPPED,False,False,,True,8,,False,,,False,AS_NEW,18,,,0,False,BUY_REGULAR,GAS,,,,,,,
11195390,Gent Wondelgem,9032,2020,4,92,,APARTMENT,PENTHOUSE,335000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,False,,True,29,,False,,,False,AS_NEW,,,,0,False,BUY_REGULAR,GAS,,,,,1,1,
11196649,Auderghem,1160,2023,2,102,,APARTMENT,APARTMENT,514500,NORMAL_SALE,2,1,2,5,True,,USA_HYPER_EQUIPPED,False,False,,True,25,,False,,,False,AS_NEW,35,,,0,False,BUY_REGULAR,GAS,,,,,,,
11196055,BERCHEM,2600,1975,2,120,,APARTMENT,APARTMENT,269000,NORMAL_SALE,2,2,2,6,True,10,INSTALLED,False,False,,True,20,,False,,,,GOOD,,C,230,2094,,BUY_REGULAR,,,,,,1,,
11196401,BEAUFAYS,4052,2004,3,82,,APARTMENT,APARTMENT,299000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,False,,True,7,,False,,,,AS_NEW,32,B,150,1177,,BUY_REGULAR,,,,,,1,,
11205554,Uccle,1180,1977,4,225,,APARTMENT,PENTHOUSE,880000,NORMAL_SALE,4,2,3,9,True,,HYPER_EQUIPPED,False,False,,True,30,,True,100,,,GOOD,,D,186,3961,False,BUY_REGULAR,,,,,,1,2,
11205553,SAINT-GILLES,1060,1930,2,100,,APARTMENT,APARTMENT,260000,NORMAL_SALE,1,1,2,4,False,18,,False,False,,True,5,,False,,,,,20,G,568,0,,BUY_REGULAR,GAS,,,,,,,
11205552,SAINT-GILLES,1060,1930,2,51,,APARTMENT,APARTMENT,235000,NORMAL_SALE,1,1,1,3,False,13,,False,False,,True,7,,True,30,NORTH_EAST,,,,G,468,0,,BUY_REGULAR,GAS,,,,,,,
11205548,SAINT-GILLES,1060,1930,2,50,,APARTMENT,APARTMENT,210000,NORMAL_SALE,1,1,1,3,True,20,NOT_INSTALLED,False,False,,True,5,,False,,,,,,E,258,0,,BUY_REGULAR,GAS,,,,,,,
11091394,Harelbeke,8530,,,160,165,HOUSE,HOUSE,299000,NORMAL_SALE,4,2,2,8,False,,,False,False,,False,,,False,,,,AS_NEW,,C,282,716,False,BUY_REGULAR,,,,CONNECTED,,1,1,
11205543,Blankenberge,8370,1969,,36,,APARTMENT,APARTMENT,110000,NORMAL_SALE,1,,,1,False,,,False,False,,False,,,False,,,,,,F,614,433,False,BUY_REGULAR,,,,,,,,
11205542,Blankenberge,8370,1969,,36,,APARTMENT,APARTMENT,125000,NORMAL_SALE,1,,,1,False,,,False,False,,False,,,False,,,,,,F,614,433,False,BUY_REGULAR,,,,,,,,
11205536,Poulseur,4171,,,100,264,HOUSE,HOUSE,219000,NORMAL_SALE,3,2,,5,True,7,INSTALLED,False,False,,False,,,False,,,,TO_BE_DONE_UP,,F,467,0,True,BUY_REGULAR,FUELOIL,,,CONNECTED,,,,
11205537,Ouffet,4590,,,95,773,HOUSE,HOUSE,299000,NORMAL_SALE,3,1,,4,True,10,INSTALLED,False,False,,False,,,False,,,,,,E,396,577,True,BUY_REGULAR,FUELOIL,,,CONNECTED,,1,,
11133336,Kluisbergen,9690,2020,,288,643,HOUSE,HOUSE,690000,NORMAL_SALE,4,,3,7,True,,HYPER_EQUIPPED,False,False,,False,,,False,,,,,,A,0,0,False,BUY_REGULAR,,,,CONNECTED,,,,
11205533,Wenduine,8420,2020,,170,,APARTMENT,APARTMENT,745000,NORMAL_SALE,3,,1,4,True,,HYPER_EQUIPPED,False,False,,True,,,False,,,,GOOD,48,A,0,1037,False,BUY_REGULAR,GAS,,,,,,,
11205532,Blankenberge,8370,,,48,,APARTMENT,APARTMENT,178000,NORMAL_SALE,2,,,2,True,,INSTALLED,False,False,,False,,,False,,,,,,C,0,727,False,BUY_REGULAR,ELECTRIC,,,,,,,
11205526,Aalst,9300,2010,4,450,,APARTMENT,PENTHOUSE,1235000,NORMAL_SALE,3,2,3,8,True,,HYPER_EQUIPPED,False,False,,True,100,,False,,,,GOOD,,B,101,3309,False,BUY_REGULAR,GAS,,,,,3,1,
11205527,Aalst,9300,2010,4,450,0,HOUSE,EXCEPTIONAL_PROPERTY,1235000,NORMAL_SALE,3,2,3,8,True,,HYPER_EQUIPPED,False,False,,True,100,,False,,,,GOOD,,B,101,3309,False,BUY_REGULAR,GAS,,,CONNECTED,,3,1,
11205519,Eeklo,9900,1973,,,1436,HOUSE,HOUSE,395000,NORMAL_SALE,4,1,2,7,True,,INSTALLED,False,False,,False,,,False,,,,GOOD,,E,438,1551,False,BUY_REGULAR,FUELOIL,,,,,1,4,
11205513,Gent,9000,1986,,368,142,HOUSE,HOUSE,545000,NORMAL_SALE,0,,,,False,,,False,False,,False,,,False,,,,TO_BE_DONE_UP,,C,,0,False,BUY_REGULAR,,,,,,,,
11022752,AALST,9300,2021,,105,,APARTMENT,APARTMENT,289280,NORMAL_SALE,2,2,1,5,True,6,INSTALLED,False,False,,True,37,,False,,,,,32,,,0,,BUY_REGULAR,GAS,,,,,,,
11022755,AALST,9300,2019,,101,,APARTMENT,GROUND_FLOOR,298635,NORMAL_SALE,2,1,1,4,False,,,False,False,,True,44,,False,,,,,36,,,0,,BUY_REGULAR,GAS,,,,,,,
11022763,AALST,9300,2021,,109,,APARTMENT,GROUND_FLOOR,298890,NORMAL_SALE,2,1,1,4,True,7,INSTALLED,False,False,,True,26,,False,,,,,35,,,0,,BUY_REGULAR,GAS,,,,,,,
11022766,AALST,9300,2021,,109,,APARTMENT,DUPLEX,298931,NORMAL_SALE,2,2,1,5,True,8,INSTALLED,False,False,,True,16,,False,,,,,34,,,0,,BUY_REGULAR,GAS,,,,,,,
11022758,AALST,9300,2019,3,111,,APARTMENT,GROUND_FLOOR,316759,NORMAL_SALE,2,1,1,4,False,7,,False,False,,True,51,,False,,,,,35,,,0,,BUY_REGULAR,GAS,,,,,,,
11205512,Nieuwpoort,8620,1996,,69,,APARTMENT,APARTMENT,349000,NORMAL_SALE,1,1,1,3,True,,INSTALLED,False,False,,True,,,False,,,,,,B,173,697,False,BUY_REGULAR,GAS,,,,,,,
11205508,Niel,2845,,,74,,APARTMENT,APARTMENT,226700,NORMAL_SALE,1,1,,2,False,,,False,False,,True,7,,False,,,,GOOD,,,0,0,False,BUY_REGULAR,,,,,,,,
11205507,Niel,2845,,,99,,APARTMENT,APARTMENT,318101,NORMAL_SALE,2,1,,3,False,,,False,False,,True,9,,False,,,,GOOD,,,0,0,False,BUY_REGULAR,,,,,,,,
11205505,Aalter,9880,,,284,284,HOUSE,HOUSE,359000,NORMAL_SALE,3,,,3,False,,,False,False,,False,,,False,,,,,,D,327,0,False,BUY_REGULAR,GAS,,,CONNECTED,,1,,
11205504,Assebroek,8310,,,80,90,HOUSE,HOUSE,154000,NORMAL_SALE,2,1,1,4,False,,,False,False,,False,,,False,,,,TO_RENOVATE,,F,519,342,False,BUY_REGULAR,GAS,,,CONNECTED,,,,
11205503,Oedelem,8730,,,97,,APARTMENT,APARTMENT,299000,NORMAL_SALE,2,1,1,4,False,,,False,False,,False,,,False,,,,AS_NEW,,A,99,0,False,BUY_REGULAR,GAS,,,,,,,
11205501,Aalst (9300),9300,1992,,,718,HOUSE,HOUSE,429000,NORMAL_SALE,2,1,2,5,False,,,False,False,,False,,,False,,,,,,B,198,1227,False,BUY_REGULAR,,,,CONNECTED,,1,3,
11205499,Vorst,1190,,,,,APARTMENT,APARTMENT,240000,NORMAL_SALE,0,,,,True,,INSTALLED,False,False,,False,,,False,,,,,,E,215,0,False,BUY_REGULAR,,,,,,,,
11205496,Borgerhout,2140,2022,,167,80,HOUSE,HOUSE,469900,NORMAL_SALE,3,2,1,6,True,25,HYPER_EQUIPPED,False,False,,False,,,True,19,WEST,,GOOD,,C,238,0,False,BUY_REGULAR,GAS,,,CONNECTED,,,,
11205494,Blankenberge,8370,1999,,56,,APARTMENT,APARTMENT,245000,NORMAL_SALE,1,1,1,3,False,,,False,False,,False,,,False,,,,,,A,86,924,False,BUY_REGULAR,,,,,,,,
11205493,Willebroek,2830,1984,,260,1223,HOUSE,HOUSE,535000,NORMAL_SALE,5,2,2,9,False,21,,False,False,,True,,,False,,,,TO_BE_DONE_UP,20,E,453,0,False,BUY_REGULAR,,,,CONNECTED,,1,,
11205492,Grobbendonk,2280,1976,,,382,HOUSE,HOUSE,270000,NORMAL_SALE,4,1,1,6,False,,,False,False,,False,,,False,,,,,,F,722,0,False,BUY_REGULAR,,,,CONNECTED,,1,,
11205490,Wondelgem,9032,1964,,177,358,HOUSE,HOUSE,378300,NORMAL_SALE,4,1,2,7,True,,INSTALLED,False,False,,False,,,False,,,,TO_RENOVATE,,E,446,0,False,BUY_REGULAR,,,,,,1,,
11197238,BIERGES,1301,,,72,,APARTMENT,APARTMENT,310000,NORMAL_SALE,1,1,1,3,True,10,INSTALLED,False,False,,True,4,,False,,,,,31,A++,,0,,BUY_REGULAR,GAS,,,,,1,,
11197240,BIERGES,1301,2023,4,90,,APARTMENT,APARTMENT,425000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,False,,True,17,,False,,,,,45,A++,,0,,BUY_REGULAR,GAS,,,,,1,,
11197254,BIERGES,1301,,,89,,APARTMENT,APARTMENT,425000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,False,,True,18,,False,,,,,44,A++,,0,,BUY_REGULAR,GAS,,,,,1,,
11197249,BIERGES,1301,,,92,,APARTMENT,APARTMENT,445000,NORMAL_SALE,2,1,1,4,True,,INSTALLED,False,False,,True,15,,False,,,,,45,A++,,0,,BUY_REGULAR,GAS,,,,,1,,
11197251,BIERGES,1301,2023,2,92,,APARTMENT,APARTMENT,445000,NORMAL_SALE,2,1,1,4,True,,USA_SEMI_EQUIPPED,False,False,,True,18,,False,,,,,,A++,,0,,BUY_REGULAR,GAS,,,,,1,,
11197236,BIERGES,1301,2023,3,120,,APARTMENT,APARTMENT,535000,NORMAL_SALE,3,2,2,7,True,,INSTALLED,False,False,,True,19,,False,,,,,51,A++,,0,,BUY_REGULAR,GAS,,,,,25000,,
11197253,BIERGES,1301,2023,3,152,,APARTMENT,APARTMENT,595000,NORMAL_SALE,3,2,1,6,True,,INSTALLED,False,False,,True,30,,False,,,,,57,A++,,0,,BUY_REGULAR,GAS,,,,,1,,
11197234,BIERGES,1301,2023,4,243,,APARTMENT,APARTMENT,945000,NORMAL_SALE,3,2,2,7,False,,,False,False,,True,83,,False,,,,,88,A++,,0,,BUY_REGULAR,,,,,,,,
11195366,Nazareth,9810,2023,2,169,138,HOUSE,TOWN_HOUSE,335600,NORMAL_SALE,3,1,2,6,True,10,INSTALLED,False,False,,False,,,False,,,False,AS_NEW,20,,,0,False,BUY_REGULAR,,,,CONNECTED,,1,,
11195368,Nazareth,9810,2023,3,169,517,HOUSE,HOUSE,439012,NORMAL_SALE,4,1,2,7,True,12,INSTALLED,False,False,,True,18,,False,,,False,AS_NEW,12,,,0,False,BUY_REGULAR,,,,CONNECTED,,1,1,
11196427,Ixelles,1050,,,46,,APARTMENT,FLAT_STUDIO,338500,NORMAL_SALE,0,1,,1,False,,,False,False,,True,12,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,1,12,
11196435,Ixelles,1050,,,106,,APARTMENT,APARTMENT,622000,NORMAL_SALE,2,2,,4,False,,,False,False,,True,14,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,1,12,
11196436,Ixelles,1050,,,106,,APARTMENT,APARTMENT,632000,NORMAL_SALE,2,2,,4,False,,,False,False,,True,14,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,1,12,
11196438,Ixelles,1050,,,106,,APARTMENT,APARTMENT,654500,NORMAL_SALE,2,2,,4,False,,,False,False,,True,14,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,1,12,
11196432,Ixelles,1050,2026,3,170,,APARTMENT,APARTMENT,715000,NORMAL_SALE,1,,,1,False,,,False,False,,True,,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,1,12,
11196439,Ixelles,1050,,,120,,APARTMENT,APARTMENT,732000,NORMAL_SALE,2,2,,4,False,,,False,False,,True,19,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,1,12,
11196441,Ixelles,1050,,,127,,APARTMENT,PENTHOUSE,1187000,NORMAL_SALE,2,2,,4,False,,,False,False,,True,45,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,,,
11196440,Ixelles,1050,,,199,,APARTMENT,PENTHOUSE,1599000,NORMAL_SALE,3,3,,6,False,,,False,False,,True,50,,False,,,,AS_NEW,,,,0,False,BUY_REGULAR,,,,,,1,12,
11195339,Deinze,9800,2023,2,138,230,HOUSE,HOUSE,346000,NORMAL_SALE,3,1,2,6,True,9,INSTALLED,False,False,,False,,,False,,,False,AS_NEW,36,,,0,False,BUY_REGULAR,,,,CONNECTED,,1,,
11195332,Deinze,9800,2023,2,142,230,HOUSE,HOUSE,349000,NORMAL_SALE,3,1,2,6,True,9,INSTALLED,False,False,,False,,,False,,,False,AS_NEW,37,,,0,False,BUY_REGULAR,,,,CONNECTED,,1,,
11195337,Deinze,9800,2023,2,165,255,HOUSE,HOUSE,357000,NORMAL_SALE,3,1,2,6,True,9,INSTALLED,False,False,,False,,,False,,,False,AS_NEW,35,,,0,False,BUY_REGULAR,,,,CONNECTED,,1,,
11195329,Deinze,9800,2023,2,159,230,HOUSE,HOUSE,357000,NORMAL_SALE,3,1,2,6,True,9,INSTALLED,False,False,,False,,,False,,,False,AS_NEW,43,,,0,False,BUY_REGULAR,,,,CONNECTED,,1,,
11195341,Deinze,9800,2023,2,169,239,HOUSE,HOUSE,361000,NORMAL_SALE,3,1,2,6,True,9,INSTALLED,False,False,,False,,,False,,,False,AS_NEW,37,,,0,False,BUY_REGULAR,,,,CONNECTED,,1,,
11195335,Deinze,9800,2023,2,183,304,HOUSE,HOUSE,386000,NORMAL_SALE,3,1,2,6,True,9,INSTALLED,False,False,,False,,,False,,,False,AS_NEW,41,,,0,False,BUY_REGULAR,,,,CONNECTED,,1,,
11195330,Deinze,9800,2023,3,156,303,HOUSE,HOUSE,390000,NORMAL_SALE,3,1,2,6,True,9,INSTALLED,False,False,,False,,,False,,,False,AS_NEW,41,,,0,False,BUY_REGULAR,,,,CONNECTED,,1,,
11196955,AALST,9300,2021,3,108,0,HOUSE,HOUSE,349000,NORMAL_SALE,2,1,,3,True,,INSTALLED,False,False,,True,7,,True,25,SOUTH_WEST,,,,A+,,0,,BUY_REGULAR,ELECTRIC,,False,,,,,
11196031,ANTWERPEN,2050,1990,3,176,299,HOUSE,TOWN_HOUSE,449000,NORMAL_SALE,3,1,2,6,True,11,INSTALLED,False,False,,True,17,,True,190,,,GOOD,33,C,266,1323,,BUY_REGULAR,GAS,,True,,,1,,
11196450,Braine-l'Alleud,1420,1975,2,144,265,HOUSE,HOUSE,465000,NORMAL_SALE,3,2,3,8,True,8,USA_INSTALLED,False,False,,True,27,,True,202,,False,AS_NEW,35,C,205,1549,False,BUY_REGULAR,GAS,,True,CONNECTED,,1,,
